"10/11/2021 14:45:37","CGD0FZ1","Dell Inc.","PowerEdge R720","2.5.4","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 15:41:05","CJT9H02","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 15:46:51","CM31K02","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 15:44:04","CP236X1","Dell Inc.","PowerEdge R720","2.5.4","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:10:34","CRSLB42","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 15:28:25","CYH8Q22","Dell Inc.","PowerEdge R720","2.6.1","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 17:18:07","CYQMB42","Dell Inc.","PowerEdge R720","2.7.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:26:26","D0LJQV1","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 16:07:17","D2S8422","Dell Inc.","PowerEdge R720","2.2.3","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:51:01","D4KTV12","Dell Inc.","PowerEdge R720","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 15:35:30","D4TSV12","Dell Inc.","PowerEdge R720","2.2.2","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 14:36:43","D8288X1","Dell Inc.","PowerEdge R720","2.5.2","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
"10/11/2021 13:27:41","DCBP9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/12/2021 00:27:54","DD3N9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 13:36:21","DDBN9Z1","Dell Inc.","PowerEdge R620","2.9.0","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz","8 8","16 16","128","C:","2233.19041061401"
"10/11/2021 15:28:02","DDF2TW1","Dell Inc.","PowerEdge R720","2.5.4","Uefi","2","CPU0 CPU1","GenuineIntel GenuineIntel","Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz","8 8","16 16","192","C:","16763.6904067993"
